url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1365,855
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,687,293
/openvinotoolkit/openvino_notebooks/wiki/Windows,380,221
/openvinotoolkit/openvino_notebooks/tree/latest,303,142
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,264,202
/openvinotoolkit/openvino_notebooks/pulls,259,36
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,256,191
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/gemma4/gemma4.ipynb,243,149
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/gemma4,193,120
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,163,101
