url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1926,967
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,773,369
/openvinotoolkit/openvino_notebooks/wiki/Windows,728,320
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,537,408
/openvinotoolkit/openvino_notebooks/pulls,404,27
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,349,198
/openvinotoolkit/openvino_notebooks/tree/latest,244,177
/openvinotoolkit/openvino_notebooks/issues,231,71
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,226,130
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,217,154
