referrer,views_total,views_unique
Google,5066,918
github.com,3203,442
docs.openvino.ai,3106,591
intel.com,2034,389
notebooks.githubusercontent.com,1786,290
Bing,1045,143
medium.com,986,182
youtube.com,422,51
docs.ultralytics.com,327,58
colab.research.google.com,312,62
