url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/274-efficient-sam,16518,8068
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/263-latent-consistency-models-image-generation,6166,3027
/openvinotoolkit/openvino_notebooks,2516,1239
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,2471,505
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,1003,326
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,814,254
/openvinotoolkit/openvino_notebooks/wiki/Windows,808,389
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,594,237
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,555,159
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,437,124
