url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,2830,2569
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/efficient-sam,2103,1912
/openvinotoolkit/openvino_notebooks,1922,1007
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,817,440
/openvinotoolkit/openvino_notebooks/wiki/Windows,702,308
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,644,533
/openvinotoolkit/openvino_notebooks/pulls,477,28
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,340,219
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,299,186
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,299,173
