time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-27 00:00:00+00:00,263,49,3028,662
2023-11-28 00:00:00+00:00,223,53,3607,815
2023-11-29 00:00:00+00:00,201,54,3746,853
2023-11-30 00:00:00+00:00,207,47,4079,786
2023-12-01 00:00:00+00:00,409,54,3663,927
2023-12-02 00:00:00+00:00,57,24,2171,805
2023-12-03 00:00:00+00:00,52,23,2108,838
2023-12-04 00:00:00+00:00,83,40,3858,1086
2023-12-05 00:00:00+00:00,182,44,3766,916
2023-12-06 00:00:00+00:00,463,54,3934,948
2023-12-07 00:00:00+00:00,274,60,3897,948
2023-12-08 00:00:00+00:00,359,62,4123,859
2023-12-09 00:00:00+00:00,130,39,2471,798
2023-12-10 00:00:00+00:00,63,13,1801,524
