referrer,views_total,views_unique
docs.openvino.ai,1246,436
Google,1180,518
github.com,724,246
notebooks.githubusercontent.com,385,162
go.connect.intel.com,253,132
Bing,235,78
intel.com,169,86
medium.com,92,43
docs.ultralytics.com,70,30
youtube.com,65,35
