url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/efficient-sam,2829,2718
/openvinotoolkit/openvino_notebooks,2709,1201
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,2224,2060
/openvinotoolkit/openvino_notebooks/wiki/Windows,1102,432
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/263-latent-consistency-models-image-generation,1037,344
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,948,478
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/deepseek-r1,723,447
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,438,266
/openvinotoolkit/openvino_notebooks/pulls,403,27
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,340,283
