referrer,views_total,views_unique
Google,4766,858
github.com,2686,332
docs.openvino.ai,2630,422
notebooks.githubusercontent.com,1086,176
Bing,611,102
medium.com,597,135
sites.google.com,464,13
intel.com,442,75
docs.ultralytics.com,250,46
huggingface.co,189,49
