referrer,views_total,views_unique
Google,1601,647
docs.openvino.ai,1401,481
github.com,791,281
notebooks.githubusercontent.com,439,172
go.connect.intel.com,407,232
intel.com,242,111
Bing,198,75
medium.com,99,48
docs.ultralytics.com,64,22
statics.teams.cdn.office.net,56,12
