url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,3149,1425
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,2924,639
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/242-freevc-voice-conversion/242-freevc-voice-conversion.ipynb,1584,786
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/254-llm-chatbot/254-llm-chatbot.ipynb,1229,579
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,1055,327
/openvinotoolkit/openvino_notebooks/wiki/Windows,1030,442
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/241-riffusion-text-to-music/241-riffusion-text-to-music.ipynb,720,367
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-rag-langchain/llm-rag-langchain.ipynb,670,165
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/267-distil-whisper-asr/267-distil-whisper-asr.ipynb,666,333
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,666,207
