referrer,views_total,views_unique
Google,2431,1004
docs.openvino.ai,1320,454
github.com,1305,288
notebooks.githubusercontent.com,710,254
statics.teams.cdn.office.net,373,100
Bing,283,65
intel.com,260,112
medium.com,168,62
img-bss.csdnimg.cn,119,35
chatgpt.com,83,45
