url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,3071,1501
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,2721,597
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,1430,403
/openvinotoolkit/openvino_notebooks/wiki/Windows,866,448
/openvinotoolkit/openvino_notebooks/tree/recipes/recipes,673,228
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,630,181
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-rag-langchain/llm-rag-langchain.ipynb,573,191
/openvinotoolkit/openvino_notebooks/pulls,550,44
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,544,149
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/yolov10-optimization/yolov10-optimization.ipynb,520,145
