url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,2123,1136
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,1115,1049
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,1039,451
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/efficient-sam,931,877
/openvinotoolkit/openvino_notebooks/wiki/Windows,629,326
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,424,273
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,378,220
/openvinotoolkit/openvino_notebooks/pulls,374,29
/openvinotoolkit/openvino_notebooks/tree/latest,275,178
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,235,151
