referrer,views_total,views_unique
Google,4876,935
docs.openvino.ai,3130,537
github.com,2707,410
intel.com,1645,375
notebooks.githubusercontent.com,1563,255
medium.com,869,135
Bing,594,107
colab.research.google.com,209,50
youtube.com,200,39
isus.jp,192,19
