time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-08 00:00:00+00:00,196,35,2721,442
2024-02-09 00:00:00+00:00,370,41,2785,364
2024-02-10 00:00:00+00:00,47,16,1046,187
2024-02-11 00:00:00+00:00,88,27,1065,160
2024-02-12 00:00:00+00:00,284,38,2468,381
2024-02-13 00:00:00+00:00,320,49,3356,451
2024-02-14 00:00:00+00:00,319,40,2849,433
2024-02-15 00:00:00+00:00,314,61,3256,463
2024-02-16 00:00:00+00:00,311,49,3798,784
2024-02-17 00:00:00+00:00,94,19,2188,765
2024-02-18 00:00:00+00:00,76,30,3076,930
2024-02-19 00:00:00+00:00,245,58,4575,1027
2024-02-20 00:00:00+00:00,291,67,6068,1181
2024-02-21 00:00:00+00:00,359,53,4655,1084
