referrer,views_total,views_unique
Google,4577,808
docs.openvino.ai,2560,437
github.com,2495,312
notebooks.githubusercontent.com,1090,179
medium.com,626,132
Bing,542,99
intel.com,363,60
sites.google.com,275,11
docs.ultralytics.com,248,42
huggingface.co,192,47
