url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,2612,2510
/openvinotoolkit/openvino_notebooks,2360,1237
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/efficient-sam,2188,2093
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/deepseek-r1,953,506
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,942,465
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,839,686
/openvinotoolkit/openvino_notebooks/wiki/Windows,744,352
/openvinotoolkit/openvino_notebooks/pulls,585,37
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/deepseek-r1/deepseek-r1.ipynb,518,259
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,421,280
