referrer,views_total,views_unique
Google,4983,989
docs.openvino.ai,3228,537
github.com,2679,367
notebooks.githubusercontent.com,1557,231
intel.com,1378,264
Bing,875,98
medium.com,734,134
isus.jp,300,22
docs.ultralytics.com,236,47
colab.research.google.com,220,45
