url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,2678,1256
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/efficient-sam,2651,2463
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,1627,1503
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,1024,486
/openvinotoolkit/openvino_notebooks/wiki/Windows,980,398
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/263-latent-consistency-models-image-generation,871,394
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/deepseek-r1,666,409
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,472,302
/openvinotoolkit/openvino_notebooks/pulls,404,23
/openvinotoolkit/openvino_notebooks/tree/latest,345,224
