referrer,views_total,views_unique
Google,3999,921
github.com,2917,431
docs.openvino.ai,2782,475
intel.com,2029,543
notebooks.githubusercontent.com,1557,246
medium.com,787,132
Bing,493,114
youtube.com,220,39
linkedin.com,192,65
link.csdn.net,189,24
