url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,2304,1055
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,2266,517
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/254-llm-chatbot,987,248
/openvinotoolkit/openvino_notebooks/pulls,760,43
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/230-yolov8-optimization,753,214
/openvinotoolkit/openvino_notebooks/blob/main/README.md,740,263
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/254-llm-chatbot/254-llm-chatbot.ipynb,674,172
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/230-yolov8-optimization/230-yolov8-object-detection.ipynb,471,132
/openvinotoolkit/openvino_notebooks/tree/main,399,213
/openvinotoolkit/openvino_notebooks/wiki/Windows,368,207
