url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/wav2lip,3599,3126
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/yolov11-optimization/yolov11-keypoint-detection.ipynb,1537,1427
/openvinotoolkit/openvino_notebooks,1361,812
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,799,368
/openvinotoolkit/openvino_notebooks/wiki/Windows,543,258
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,307,201
/openvinotoolkit/openvino_notebooks/pulls,243,14
/openvinotoolkit/openvino_notebooks/tree/latest,215,149
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,201,128
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,171,104
