referrer,views_total,views_unique
Google,1548,617
docs.openvino.ai,1376,456
github.com,759,232
notebooks.githubusercontent.com,511,170
intel.com,230,99
Bing,225,68
medium.com,176,80
docs.ultralytics.com,104,25
colab.research.google.com,102,43
chatgpt.com,93,37
