url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/wav2lip,9916,6601
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/yolov11-optimization/yolov11-keypoint-detection.ipynb,5724,911
/openvinotoolkit/openvino_notebooks,2057,1064
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,936,472
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/yolov11-optimization,850,369
/openvinotoolkit/openvino_notebooks/wiki/Windows,611,297
/openvinotoolkit/openvino_notebooks/pulls,474,37
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,410,281
/openvinotoolkit/openvino_notebooks/tree/latest,338,229
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,287,157
