url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,2016,973
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,791,377
/openvinotoolkit/openvino_notebooks/wiki/Windows,753,330
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,557,419
/openvinotoolkit/openvino_notebooks/pulls,473,26
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,347,207
/openvinotoolkit/openvino_notebooks/tree/latest,248,182
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,246,134
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,217,156
/openvinotoolkit/openvino_notebooks/issues,214,70
