referrer,views_total,views_unique
Google,2182,827
docs.openvino.ai,1352,416
github.com,1099,270
notebooks.githubusercontent.com,585,197
Bing,277,83
statics.teams.cdn.office.net,268,80
intel.com,247,100
cn.bing.com,144,37
medium.com,132,61
docs.ultralytics.com,106,37
