referrer,views_total,views_unique
Google,4585,728
docs.openvino.ai,4188,684
github.com,3358,428
intel.com,2020,312
notebooks.githubusercontent.com,1552,266
openvinotoolkit.github.io,1447,153
linkedin.com,868,237
medium.com,723,118
Bing,602,109
youtube.com,290,81
