referrer,views_total,views_unique
github.com,919,355
Google,918,480
docs.openvino.ai,634,248
notebooks.githubusercontent.com,220,80
Bing,143,53
intel.com,119,62
medium.com,83,23
jira.devtools.intel.com,77,19
huggingface.co,70,39
DuckDuckGo,41,13
