url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/efficient-sam,6042,3334
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/274-efficient-sam,5881,3444
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,3572,2201
/openvinotoolkit/openvino_notebooks,2506,1271
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,1870,603
/openvinotoolkit/openvino_notebooks/wiki/Windows,771,408
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,671,288
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,628,301
/openvinotoolkit/openvino_notebooks/pulls,444,29
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,415,211
