url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/wav2lip,11976,10061
/openvinotoolkit/openvino_notebooks,1495,859
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,841,400
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/yolov11-optimization/yolov11-keypoint-detection.ipynb,668,605
/openvinotoolkit/openvino_notebooks/wiki/Windows,598,309
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,308,180
/openvinotoolkit/openvino_notebooks/pulls,223,18
/openvinotoolkit/openvino_notebooks/tree/latest,214,149
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,202,131
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,176,105
