url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,3235,1457
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,2901,655
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/242-freevc-voice-conversion/242-freevc-voice-conversion.ipynb,1253,624
/openvinotoolkit/openvino_notebooks/wiki/Windows,1093,471
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/254-llm-chatbot/254-llm-chatbot.ipynb,1084,505
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,1042,327
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-rag-langchain/llm-rag-langchain.ipynb,718,180
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,679,208
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/241-riffusion-text-to-music/241-riffusion-text-to-music.ipynb,656,333
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,609,153
