url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/274-efficient-sam,16919,8415
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/263-latent-consistency-models-image-generation,8308,4187
/openvinotoolkit/openvino_notebooks,2714,1354
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,2614,562
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,1007,295
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,784,246
/openvinotoolkit/openvino_notebooks/wiki/Windows,755,401
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,692,275
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,515,159
/openvinotoolkit/openvino_notebooks/pulls,465,34
