url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,924,604
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,395,196
/openvinotoolkit/openvino_notebooks/wiki/Windows,260,160
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,191,123
/openvinotoolkit/openvino_notebooks/pulls,146,29
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,140,105
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,137,90
/openvinotoolkit/openvino_notebooks/tree/latest,114,82
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,112,93
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/qwen3.8-mtp/qwen3.8-mtp.ipynb,95,69
