url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1352,826
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,588,257
/openvinotoolkit/openvino_notebooks/wiki/Windows,361,191
/openvinotoolkit/openvino_notebooks/tree/latest,314,123
/openvinotoolkit/openvino_notebooks/pulls,304,37
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,246,172
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,214,154
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,166,121
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,164,89
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot-generate-api.ipynb,136,109
