time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-12 00:00:00+00:00,32,17,1319,440
2025-07-13 00:00:00+00:00,78,27,486,192
2025-07-14 00:00:00+00:00,138,31,1078,367
2025-07-15 00:00:00+00:00,98,40,1245,389
2025-07-16 00:00:00+00:00,249,51,1290,374
2025-07-17 00:00:00+00:00,184,44,1464,377
2025-07-18 00:00:00+00:00,150,38,1312,343
2025-07-19 00:00:00+00:00,37,21,1005,156
2025-07-20 00:00:00+00:00,37,22,460,170
2025-07-21 00:00:00+00:00,61,39,1255,334
2025-07-22 00:00:00+00:00,107,39,1398,381
2025-07-23 00:00:00+00:00,166,49,1302,398
2025-07-24 00:00:00+00:00,152,45,1298,392
2025-07-25 00:00:00+00:00,106,31,1022,296
