referrer,views_total,views_unique
Google,4372,814
docs.openvino.ai,2384,426
github.com,2243,316
notebooks.githubusercontent.com,875,143
Bing,534,99
medium.com,510,105
intel.com,267,52
docs.ultralytics.com,225,41
raymondlo84.medium.com,177,33
youtube.com,120,18
