url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,2017,940
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,774,371
/openvinotoolkit/openvino_notebooks/wiki/Windows,744,306
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,634,571
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/efficient-sam,616,582
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,576,438
/openvinotoolkit/openvino_notebooks/pulls,461,29
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,332,206
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,254,134
/openvinotoolkit/openvino_notebooks/tree/latest,249,179
