url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/wav2lip,12386,10456
/openvinotoolkit/openvino_notebooks,1465,847
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,818,386
/openvinotoolkit/openvino_notebooks/wiki/Windows,592,297
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/yolov11-optimization/yolov11-keypoint-detection.ipynb,461,420
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,296,179
/openvinotoolkit/openvino_notebooks/pulls,213,17
/openvinotoolkit/openvino_notebooks/tree/latest,208,148
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,192,126
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,181,105
