url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/efficient-sam,7873,3801
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/274-efficient-sam,7175,3515
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,4038,2049
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,2269,532
/openvinotoolkit/openvino_notebooks,2229,1232
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,931,310
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,812,262
/openvinotoolkit/openvino_notebooks/wiki/Windows,692,382
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,569,209
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,453,177
