url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/242-freevc-voice-conversion/242-freevc-voice-conversion.ipynb,5574,2737
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/235-controlnet-stable-diffusion,3331,1727
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,3248,707
/openvinotoolkit/openvino_notebooks,3196,1474
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/254-llm-chatbot/254-llm-chatbot.ipynb,2969,1212
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/254-llm-chatbot,2352,684
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/267-distil-whisper-asr/267-distil-whisper-asr.ipynb,2238,1136
/openvinotoolkit/openvino_notebooks/blob/main/notebooks/241-riffusion-text-to-music/241-riffusion-text-to-music.ipynb,1577,807
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/230-yolov8-optimization,1189,456
/openvinotoolkit/openvino_notebooks/blob/main/README.md,834,260
