url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/274-efficient-sam,9037,4315
/openvinotoolkit/openvino_notebooks,2373,1130
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/263-latent-consistency-models-image-generation,2339,1094
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,2034,468
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,860,304
/openvinotoolkit/openvino_notebooks/wiki/Windows,784,362
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,741,226
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/flux.1-image-generation/flux.1-image-generation.ipynb,515,154
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,492,187
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,478,150
