url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/235-controlnet-stable-diffusion,6184,3249
/openvinotoolkit/openvino_notebooks,2490,1027
/openvinotoolkit/openvino_notebooks/tree/main/notebooks,2112,480
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/230-yolov8-optimization,1348,420
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/233-blip-visual-language-processing,1331,673
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/231-instruct-pix2pix-image-editing,1253,637
/openvinotoolkit/openvino_notebooks/blob/main/README.md,876,254
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/236-stable-diffusion-v2,727,288
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/254-llm-chatbot,709,152
/openvinotoolkit/openvino_notebooks/pulls,647,31
