url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/274-efficient-sam,12013,6008
/openvinotoolkit/openvino_notebooks/tree/main/notebooks/263-latent-consistency-models-image-generation,3937,2000
/openvinotoolkit/openvino_notebooks,2610,1256
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,2292,504
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,939,320
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,780,227
/openvinotoolkit/openvino_notebooks/pulls,655,28
/openvinotoolkit/openvino_notebooks/wiki/Windows,650,375
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,538,184
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,517,189
