url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,2302,1223
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,937,485
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/latent-consistency-models-image-generation,805,721
/openvinotoolkit/openvino_notebooks/wiki/Windows,773,350
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/efficient-sam,751,694
/openvinotoolkit/openvino_notebooks/pulls,517,27
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/stable-video-diffusion/stable-video-diffusion.ipynb,447,376
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,346,217
/openvinotoolkit/openvino_notebooks/tree/latest,287,196
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/llm-chatbot/llm-chatbot.ipynb,250,177
