url_path,views_total,views_unique
/openvinotoolkit/openvino_notebooks,1369,843
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks,662,286
/openvinotoolkit/openvino_notebooks/wiki/Windows,371,210
/openvinotoolkit/openvino_notebooks/tree/latest,324,137
/openvinotoolkit/openvino_notebooks/pulls,290,34
/openvinotoolkit/openvino_notebooks/blob/latest/README.md,252,193
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/llm-chatbot,251,192
/openvinotoolkit/openvino_notebooks/wiki/Ubuntu,171,103
/openvinotoolkit/openvino_notebooks/blob/latest/notebooks/gemma4/gemma4.ipynb,169,111
/openvinotoolkit/openvino_notebooks/tree/latest/notebooks/vision-monodepth,154,123
