time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-04 00:00:00+00:00,98.0,29.0,1334,382
2025-08-05 00:00:00+00:00,336.0,44.0,1236,351
2025-08-06 00:00:00+00:00,70.0,29.0,977,364
2025-08-07 00:00:00+00:00,173.0,41.0,1108,361
2025-08-08 00:00:00+00:00,124.0,35.0,1280,312
2025-08-09 00:00:00+00:00,38.0,21.0,1006,150
2025-08-10 00:00:00+00:00,37.0,19.0,344,147
2025-08-11 00:00:00+00:00,361.0,33.0,1158,344
2025-08-12 00:00:00+00:00,3094.0,40.0,1066,345
2025-08-13 00:00:00+00:00,50.0,25.0,1076,327
2025-08-14 00:00:00+00:00,21.0,8.0,951,286
2025-08-15 00:00:00+00:00,,,799,253
2025-08-16 00:00:00+00:00,,,961,140
2025-08-17 00:00:00+00:00,,,556,156
